Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A2209,data analytcis course,152,5204,743.4285714285714,210.28,11,7,0.046,30.04,1482.0,2024-11-23,hydrebad,mobile,online data analytic
A2210,data analytcis course,164,3856,964.0,241.65,27,4,0.024,60.4125,1786.0,2024-11-21,hyderbad,desktop,data anaytics training
A2211,data analytcis course,83,4143,414.3,203.11,23,10,0.047,20.311,1517.0,2024-11-26,hyderbad,mobile,learn data analytics
A2212,data analytics corse,199,5895,1473.75,239.59,21,4,0.02,59.8975,1592.0,2024-11-30,hydrebad,mobile,data anaytics training
A2213,data analytics course,141,4039,673.1666666666666,205.8,28,6,0.047,34.300000000000004,1220.0,2024-11-08,hyderabad,desktop,data analitics online
A2214,data analytcis course,131,4773,681.8571428571429,215.36,26,7,0.053,30.76571428571429,1363.0,2024-11-08,hyderbad,tablet,data analitics online
A2215,data analytics course,139,5360,765.7142857142857,229.38,30,7,0.047,32.76857142857143,1896.0,2024-11-19,hyderabad,tablet,learn data analytics
A2216,data analytics course,164,5380,1076.0,223.15,13,5,0.047,44.63,1661.0,2024-11-23,hyderabad,desktop,analytics for data
A2217,data anlytics corse,149,3323,830.75,197.76,23,4,0.027,49.44,1181.0,2024-11-17,hydrebad,mobile,data analitics online
A2218,data analytics corse,112,3870,645.0,215.05,26,6,0.054,35.84166666666667,1483.0,2024-11-03,hyderabad,desktop,learn data analytics
A2219,data anlytics corse,139,4486,1121.5,205.46,28,4,0.058,51.365,1853.0,2024-11-24,hydrebad,tablet,online data analytic
A2220,data anlytics corse,105,3384,423.0,240.41,26,8,0.057,30.05125,1399.0,2024-11-03,hydrebad,desktop,data analitics online
A2221,data analytics course,83,5066,723.7142857142857,236.91,22,7,0.047,33.84428571428571,1482.0,2024-11-21,hyderbad,desktop,learn data analytics
A2222,data analytcis course,127,5947,1982.3333333333333,209.67,27,3,0.024,69.89,1155.0,2024-11-28,hyderbad,desktop,learn data analytics
A2223,data analytcis course,133,4286,476.22222222222223,216.16,18,9,0.054,24.017777777777777,1839.0,2024-11-08,hyderbad,desktop,data analitics online
A2224,data analytics corse,197,5733,1146.6,185.09,14,5,0.025,37.018,1295.0,2024-11-05,hydrebad,tablet,data anaytics training
A2225,data analytcis course,125,5103,729.0,221.93,30,7,0.052,31.704285714285714,1398.0,2024-11-08,hyderabad,tablet,analytics for data
A2226,data analytcis course,147,5228,580.8888888888889,210.94,12,9,0.047,23.43777777777778,1784.0,2024-11-28,hydrebad,desktop,data anaytics training
A2227,data analytcis course,153,3666,916.5,198.4,16,4,0.026,49.6,1820.0,2024-11-20,hydrebad,mobile,learn data analytics
A2228,data analytics course,196,3440,688.0,212.98,15,5,0.026,42.596,1539.0,2024-11-26,hyderabad,tablet,learn data analytics
A2229,data anlytics corse,87,3031,433.0,234.25,17,7,0.08,33.464285714285715,1167.0,2024-11-05,hyderabad,desktop,data analitics online
A2230,data analytics course,151,5957,744.625,188.22,15,8,0.053,23.5275,1468.0,2024-11-25,hyderabad,tablet,analytics for data
A2231,data analytcis course,93,4689,1172.25,197.54,15,4,0.043,49.385,1073.0,2024-11-25,hyderabad,mobile,data analitics online
A2232,data anlytics corse,145,3085,617.0,194.96,26,5,0.033,38.992000000000004,1673.0,2024-11-24,hydrebad,desktop,online data analytic
A2233,data analytics corse,128,3341,668.2,185.57,25,5,0.039,37.114,1516.0,2024-11-20,hyderabad,tablet,online data analytic
A2234,data analytics course,134,5521,1840.3333333333333,243.57,15,3,0.047,81.19,1658.0,2024-11-24,hydrebad,desktop,online data analytic
A2235,data anlytics corse,104,3696,528.0,206.54,28,7,0.053,29.505714285714284,1985.0,2024-11-11,hyderbad,desktop,data anaytics training
A2236,data analytcis course,177,3765,376.5,216.48,26,10,0.056,21.648,1507.0,2024-11-20,hydrebad,tablet,data analitics online
A2237,data analytics course,94,5455,1818.3333333333333,249.09,15,3,0.047,83.03,1482.0,2024-11-14,hyderabad,mobile,analytics for data
A2238,data anlytics corse,198,5260,526.0,205.53,13,10,0.051,20.553,1766.0,2024-11-12,hydrebad,desktop,analytics for data
A2239,data anlytics corse,140,4404,734.0,186.01,23,6,0.059,31.001666666666665,1625.0,2024-11-09,hyderabad,tablet,analytics for data
A2240,data analytcis course,137,5445,1089.0,237.51,20,5,0.047,47.501999999999995,1904.0,2024-11-25,hyderabad,tablet,learn data analytics
A2241,data analytcis course,153,3068,383.5,213.9,25,8,0.052,26.7375,1165.0,2024-11-19,hyderbad,tablet,analytics for data
A2242,data anlytics corse,177,4534,453.4,240.09,26,10,0.047,24.009,1482.0,2024-11-08,hyderbad,mobile,data anaytics training
A2243,data analytics course,100,4042,673.6666666666666,213.9,13,6,0.047,35.65,1678.0,2024-11-18,hyderbad,desktop,analytics for data
A2244,data anlytics corse,160,5645,940.8333333333334,195.42,25,6,0.031,32.57,1600.0,2024-11-16,hyderabad,tablet,data analitics online
A2245,data analytcis course,194,3751,750.2,244.34,23,5,0.026,48.868,1482.0,2024-11-02,hydrebad,mobile,data analitics online
A2246,data analytics corse,128,5010,715.7142857142857,202.34,26,7,0.055,28.905714285714286,1482.0,2024-11-16,hyderabad,tablet,data anaytics training
A2247,data analytics corse,80,4506,901.2,236.47,11,5,0.047,47.294,1953.0,2024-11-20,hyderbad,desktop,data analytics course
A2248,data analytics course,81,5843,649.2222222222222,209.54,10,9,0.047,23.28222222222222,1979.0,2024-11-09,hyderabad,tablet,data anaytics training
A2249,data analytcis course,102,5369,1342.25,198.39,29,4,0.039,49.5975,1659.0,2024-11-19,hyderbad,tablet,data analytics course
A2250,data anlytics corse,197,4047,1349.0,202.72,15,3,0.015,67.57333333333334,1345.0,2024-11-05,hydrebad,mobile,data analitics online
A2251,data anlytics corse,84,4463,1487.6666666666667,198.44,17,3,0.036,66.14666666666666,1110.0,2024-11-02,hyderbad,mobile,analytics for data
A2252,data anlytics corse,119,4610,1536.6666666666667,222.7,18,3,0.025,74.23333333333333,1473.0,2024-11-18,hyderabad,desktop,data analitics online
A2253,data analytics course,96,5957,595.7,225.59,27,10,0.104,22.559,1062.0,2024-11-21,hyderabad,mobile,data analitics online
A2254,data analytcis course,144,5704,950.6666666666666,196.67,29,6,0.042,32.77833333333333,1573.0,2024-11-29,hyderbad,mobile,analytics for data
A2255,data analytics corse,148,5335,592.7777777777778,223.36,21,9,0.061,24.817777777777778,1251.0,2024-11-20,hyderabad,tablet,data analitics online
A2256,data analytics corse,151,4901,700.1428571428571,224.29,27,7,0.047,32.04142857142857,1425.0,2024-11-05,hyderabad,mobile,data anaytics training
A2257,data analytcis course,175,5392,599.1111111111111,187.74,17,9,0.047,20.86,1015.0,2024-11-21,hydrebad,tablet,data analitics online
A2258,data analytcis course,189,3461,494.42857142857144,224.72,20,7,0.047,32.10285714285714,1390.0,2024-11-21,hyderabad,desktop,data anaytics training
A2259,data analytics corse,157,5451,545.1,183.89,12,10,0.064,18.389,1180.0,2024-11-29,hyderbad,desktop,data analytics course
A2260,data analytics course,126,4534,453.4,201.56,27,10,0.079,20.156,1122.0,2024-11-21,hyderabad,desktop,analytics for data
A2261,data analytcis course,85,3770,538.5714285714286,204.04,30,7,0.047,29.148571428571426,1238.0,2024-11-14,hyderabad,mobile,learn data analytics
A2262,data analytics corse,89,3573,357.3,193.53,20,10,0.112,19.353,1926.0,2024-11-15,hyderabad,desktop,learn data analytics
A2263,data analytics course,152,4092,818.4,196.66,10,5,0.047,39.332,1396.0,2024-11-11,hyderbad,desktop,analytics for data
A2264,data analytics corse,126,3999,444.3333333333333,181.58,22,9,0.071,20.175555555555558,1145.0,2024-11-27,hyderabad,mobile,online data analytic
A2265,data anlytics corse,153,3354,559.0,243.13,24,6,0.039,40.52166666666667,1536.0,2024-11-10,hyderbad,mobile,data analytics course
A2266,data analytics course,98,4801,1600.3333333333333,186.52,10,3,0.031,62.17333333333334,1121.0,2024-11-07,hyderabad,desktop,learn data analytics
A2267,data analytcis course,145,4799,799.8333333333334,194.74,17,6,0.047,32.45666666666667,1381.0,2024-11-07,hyderabad,desktop,analytics for data
A2268,data anlytics corse,179,3753,625.5,220.87,23,6,0.047,36.81166666666667,1966.0,2024-11-14,hydrebad,tablet,data analytics course
A2269,data anlytics corse,108,4698,469.8,187.19,19,10,0.047,18.719,1118.0,2024-11-15,hyderabad,mobile,data analitics online
A2270,data analytcis course,191,3522,704.4,216.65,25,5,0.026,43.33,1835.0,2024-11-24,hyderbad,tablet,data anaytics training
A2271,data anlytics corse,183,3363,373.6666666666667,212.08,10,9,0.049,23.564444444444447,1511.0,2024-11-07,hyderbad,tablet,data analitics online
A2272,data analytics corse,175,5924,1974.6666666666667,223.3,14,3,0.017,74.43333333333334,1505.0,2024-11-04,hydrebad,mobile,analytics for data
A2273,data analytics course,97,3558,1186.0,195.5,13,3,0.058,65.16666666666667,1544.0,2024-11-11,hyderabad,desktop,data analytics course
A2274,data analytics corse,159,4208,526.0,236.75,13,8,0.05,29.59375,1849.0,2024-11-16,hyderabad,tablet,data anaytics training
A2275,data analytics course,125,3607,400.77777777777777,224.45,22,9,0.072,24.938888888888886,1392.0,2024-11-02,hydrebad,tablet,analytics for data
A2276,data analytcis course,193,4534,503.77777777777777,199.27,13,9,0.047,22.141111111111112,1612.0,2024-11-08,hydrebad,mobile,data analitics online
A2277,data analytcis course,110,5220,1305.0,233.06,16,4,0.036,58.265,1711.0,2024-11-15,hydrebad,mobile,data anaytics training
A2278,data analytics course,83,5247,1749.0,231.04,27,3,0.054,77.01333333333334,1636.0,2024-11-04,hyderbad,desktop,data analitics online
A2279,data anlytics corse,166,5522,1840.6666666666667,218.34,13,3,0.018,72.78,1235.0,2024-11-22,hyderbad,desktop,online data analytic
A2280,data analytics course,108,3682,1227.3333333333333,214.43,20,3,0.028,71.47666666666667,1553.0,2024-11-27,hydrebad,desktop,learn data analytics
A2281,data analytcis course,84,4549,649.8571428571429,191.96,15,7,0.047,27.422857142857143,1303.0,2024-11-13,hyderabad,desktop,data analytics course
A2282,data analytics course,117,5170,517.0,213.9,16,10,0.085,21.39,1482.0,2024-11-20,hyderabad,tablet,data analitics online
A2283,data analytics course,195,3122,780.5,205.3,24,4,0.043,51.325,1326.0,2024-11-14,hydrebad,mobile,data anaytics training
A2284,data analytics corse,149,3650,1216.6666666666667,220.25,17,3,0.02,73.41666666666667,1482.0,2024-11-29,hyderabad,mobile,data analitics online
A2285,data anlytics corse,142,5436,776.5714285714286,237.09,14,7,0.047,33.87,1269.0,2024-11-20,hydrebad,tablet,online data analytic
A2286,data anlytics corse,98,5485,1097.0,182.29,16,5,0.051,36.458,1518.0,2024-11-19,hyderbad,desktop,learn data analytics
A2287,data anlytics corse,169,3778,1259.3333333333333,213.9,11,3,0.018,71.3,1721.0,2024-11-14,hydrebad,desktop,data anaytics training
A2288,data analytics corse,99,3051,508.5,213.9,18,6,0.053,35.65,1762.0,2024-11-29,hyderabad,mobile,online data analytic
A2289,data analytcis course,170,5286,755.1428571428571,190.65,22,7,0.041,27.235714285714288,1110.0,2024-11-09,hyderabad,desktop,data analitics online
A2290,data analytics corse,139,3533,883.25,248.96,22,4,0.047,62.24,1606.0,2024-11-05,hyderabad,mobile,data anaytics training
A2291,data analytics course,156,5125,512.5,182.15,26,10,0.064,18.215,1658.0,2024-11-16,hyderabad,mobile,data analytics course
A2292,data analytics course,91,4500,1500.0,241.81,20,3,0.033,80.60333333333334,1902.0,2024-11-22,hyderabad,mobile,data analitics online
A2293,data anlytics corse,140,4633,1158.25,228.65,15,4,0.049,57.1625,1738.0,2024-11-20,hyderabad,mobile,data analitics online
A2294,data analytcis course,142,3155,315.5,229.01,20,10,0.053,22.901,1955.0,2024-11-01,hyderabad,mobile,learn data analytics
A2295,data anlytics corse,198,3444,861.0,195.91,27,4,0.056,48.9775,1317.0,2024-11-10,hyderbad,desktop,data analitics online
A2296,data anlytics corse,88,4253,531.625,210.5,23,8,0.051,26.3125,1918.0,2024-11-11,hydrebad,tablet,data analitics online
A2297,data analytics corse,130,4925,985.0,201.1,26,5,0.047,40.22,1301.0,2024-11-15,hyderabad,tablet,analytics for data
A2298,data analytics course,186,3576,894.0,213.96,26,4,0.022,53.49,1689.0,2024-11-02,hyderbad,tablet,learn data analytics
A2299,data analytics course,146,5831,1166.2,203.07,19,5,0.055,40.614,1216.0,2024-11-28,hyderabad,mobile,analytics for data
A2300,data analytics corse,199,5147,514.7,203.08,27,10,0.05,20.308,1126.0,2024-11-30,hyderbad,tablet,data analytics course
A2301,data analytics corse,94,4242,848.4,208.78,14,5,0.053,41.756,1122.0,2024-11-17,hyderabad,tablet,learn data analytics
A2302,data analytcis course,119,5530,614.4444444444445,205.75,25,9,0.047,22.86111111111111,1725.0,2024-11-14,hyderabad,mobile,analytics for data
A2303,data analytcis course,168,4614,512.6666666666666,241.24,28,9,0.047,26.804444444444446,1307.0,2024-11-01,hyderabad,mobile,online data analytic
A2304,data analytics course,117,5016,557.3333333333334,249.38,10,9,0.077,27.70888888888889,1832.0,2024-11-02,hydrebad,tablet,learn data analytics
A2305,data analytcis course,156,5072,1690.6666666666667,249.37,18,3,0.058,83.12333333333333,1701.0,2024-11-12,hyderabad,mobile,learn data analytics
A2306,data anlytics corse,151,4805,1601.6666666666667,241.95,22,3,0.056,80.64999999999999,1571.0,2024-11-03,hyderbad,tablet,online data analytic
A2307,data analytcis course,133,4474,639.1428571428571,198.99,10,7,0.047,28.427142857142858,1394.0,2024-11-03,hydrebad,mobile,online data analytic
A2308,data analytics corse,105,5151,572.3333333333334,188.18,14,9,0.032,20.90888888888889,1595.0,2024-11-03,hyderbad,tablet,online data analytic
A2309,data analytics corse,98,4515,645.0,219.39,12,7,0.047,31.34142857142857,1805.0,2024-11-07,hydrebad,desktop,learn data analytics
A2310,data analytics corse,93,4269,533.625,247.76,21,8,0.086,30.97,1543.0,2024-11-19,hyderbad,tablet,learn data analytics
A2311,data analytics corse,165,3759,537.0,231.62,23,7,0.047,33.08857142857143,1052.0,2024-11-28,hyderbad,mobile,analytics for data
A2312,data analytics corse,156,4476,447.6,186.68,17,10,0.033,18.668,1372.0,2024-11-13,hydrebad,tablet,analytics for data
A2313,data analytics course,166,5749,1149.8,236.52,11,5,0.036,47.304,1780.0,2024-11-15,hyderabad,desktop,analytics for data
A2314,data anlytics corse,134,5166,1722.0,191.92,10,3,0.037,63.97333333333333,1526.0,2024-11-04,hydrebad,mobile,learn data analytics
A2315,data analytics corse,103,3687,921.75,194.73,27,4,0.047,48.6825,1347.0,2024-11-15,hyderabad,tablet,learn data analytics
A2316,data analytcis course,95,4939,1646.3333333333333,219.43,26,3,0.032,73.14333333333333,1785.0,2024-11-07,hyderabad,mobile,data anaytics training
A2317,data analytics corse,155,3180,397.5,229.63,15,8,0.052,28.70375,1832.0,2024-11-15,hyderabad,desktop,data analytics course
A2318,data anlytics corse,184,3981,1327.0,193.25,16,3,0.035,64.41666666666667,1359.0,2024-11-30,hyderabad,tablet,learn data analytics
A2319,data analytics course,186,3392,484.57142857142856,218.16,29,7,0.038,31.165714285714284,1012.0,2024-11-08,hyderabad,desktop,analytics for data
A2320,data anlytics corse,93,3160,395.0,220.75,30,8,0.086,27.59375,1472.0,2024-11-08,hyderabad,desktop,data analitics online
A2321,data anlytics corse,138,4699,522.1111111111111,202.54,26,9,0.065,22.504444444444445,1133.0,2024-11-25,hyderabad,tablet,online data analytic
A2322,data analytics corse,96,3730,932.5,217.61,16,4,0.042,54.4025,1283.0,2024-11-07,hyderabad,desktop,analytics for data
A2323,data analytics course,127,5221,1740.3333333333333,226.67,17,3,0.047,75.55666666666666,1384.0,2024-11-03,hydrebad,tablet,data anaytics training
A2324,data analytcis course,92,3299,366.55555555555554,188.58,11,9,0.098,20.953333333333333,1678.0,2024-11-27,hyderabad,desktop,data analitics online
A2325,data analytics corse,156,5634,1126.8,247.45,16,5,0.032,49.489999999999995,1925.0,2024-11-08,hydrebad,tablet,data analytics course
A2326,data analytcis course,113,5991,1997.0,211.28,16,3,0.027,70.42666666666666,1499.0,2024-11-16,hydrebad,tablet,learn data analytics
A2327,data analytics corse,84,3917,391.7,233.19,13,10,0.049,23.319,1482.0,2024-11-11,hyderbad,desktop,data analytics course
A2328,data analytics corse,189,5335,592.7777777777778,181.46,27,9,0.048,20.162222222222223,1734.0,2024-11-08,hyderabad,mobile,online data analytic
A2329,data anlytics corse,149,4550,505.55555555555554,219.44,11,9,0.06,24.38222222222222,1659.0,2024-11-16,hyderabad,tablet,online data analytic
A2330,data anlytics corse,100,5805,1451.25,181.27,15,4,0.04,45.3175,1195.0,2024-11-04,hyderabad,desktop,learn data analytics
A2331,data analytics corse,105,5156,515.6,201.01,25,10,0.047,20.101,1472.0,2024-11-11,hydrebad,desktop,analytics for data
A2332,data analytcis course,86,5060,1265.0,249.4,15,4,0.047,62.35,1761.0,2024-11-15,hyderbad,tablet,data analitics online
A2333,data analytcis course,93,5178,1035.6,245.13,14,5,0.054,49.025999999999996,1080.0,2024-11-08,hydrebad,mobile,data analitics online
A2334,data analytcis course,180,3076,307.6,227.91,12,10,0.056,22.791,1482.0,2024-11-05,hydrebad,desktop,online data analytic
A2335,data analytcis course,156,3218,536.3333333333334,235.69,28,6,0.038,39.281666666666666,1289.0,2024-11-16,hyderabad,tablet,data analitics online
A2336,data anlytics corse,124,4682,1560.6666666666667,207.53,20,3,0.033,69.17666666666666,1550.0,2024-11-03,hydrebad,tablet,online data analytic
A2337,data analytics course,177,3592,399.1111111111111,205.25,29,9,0.051,22.805555555555557,1271.0,2024-11-15,hyderabad,desktop,data anaytics training
A2338,data analytics corse,156,3506,500.85714285714283,242.9,13,7,0.047,34.7,1208.0,2024-11-01,hyderabad,desktop,analytics for data
A2339,data analytics corse,132,3562,890.5,238.34,23,4,0.03,59.585,1033.0,2024-11-29,hyderabad,tablet,data analytics course
A2340,data analytcis course,178,4534,1511.3333333333333,203.6,12,3,0.017,67.86666666666666,1155.0,2024-11-02,hyderabad,tablet,analytics for data
A2341,data analytcis course,153,3953,658.8333333333334,237.56,20,6,0.053,39.593333333333334,1388.0,2024-11-26,hyderabad,tablet,learn data analytics
